"TIME","GEO","NRG_BAL","INDIC_NRG","Value","Flag and Footnotes"
"2008M01","Slovakia","Imports","Volume - thousand barrels","3,709.45",""
"2008M01","Slovakia","Imports","Average price - USD per barrel","88.55",""
"2008M01","Finland","Imports","Volume - thousand barrels","7,605.00",""
"2008M01","Finland","Imports","Average price - USD per barrel","91.25",""
"2008M01","Sweden","Imports","Volume - thousand barrels","13,619.00",""
"2008M01","Sweden","Imports","Average price - USD per barrel","90.91",""
"2008M01","Norway","Imports","Volume - thousand barrels",":",""
"2008M01","Norway","Imports","Average price - USD per barrel",":",""
"2008M01","United Kingdom","Imports","Volume - thousand barrels","25,205.03",""
"2008M01","United Kingdom","Imports","Average price - USD per barrel","93.59",""
"2008M01","Montenegro","Imports","Volume - thousand barrels",":",""
"2008M01","Montenegro","Imports","Average price - USD per barrel",":",""
"2008M01","Türkiye","Imports","Volume - thousand barrels",":",""
"2008M01","Türkiye","Imports","Average price - USD per barrel",":",""
"2008M01","Moldova","Imports","Volume - thousand barrels",":",""
"2008M01","Moldova","Imports","Average price - USD per barrel",":",""
"2008M02","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2008M02","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2008M02","Belgium","Imports","Volume - thousand barrels","20,793.00",""
"2008M02","Belgium","Imports","Average price - USD per barrel","92.56",""
"2008M02","Bulgaria","Imports","Volume - thousand barrels","2,929.37",""
"2008M02","Bulgaria","Imports","Average price - USD per barrel","89.99",""
"2008M02","Czechia","Imports","Volume - thousand barrels","4,627.63",""
"2008M02","Czechia","Imports","Average price - USD per barrel","91.27",""
"2008M02","Denmark","Imports","Volume - thousand barrels","1,011.00",""
"2008M02","Denmark","Imports","Average price - USD per barrel","98.80",""
"2008M02","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","58,308.00",""
"2008M02","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","94.34",""
"2008M02","Estonia","Imports","Volume - thousand barrels",":",""
"2008M02","Estonia","Imports","Average price - USD per barrel",":",""
"2008M02","Ireland","Imports","Volume - thousand barrels","1,876.64",""
"2008M02","Ireland","Imports","Average price - USD per barrel","98.40",""
"2008M02","Greece","Imports","Volume - thousand barrels","10,113.00",""
"2008M02","Greece","Imports","Average price - USD per barrel","91.68",""
"2008M02","Spain","Imports","Volume - thousand barrels","32,514.57",""
"2008M02","Spain","Imports","Average price - USD per barrel","92.72",""
"2008M02","France","Imports","Volume - thousand barrels","44,305.93",""
"2008M02","France","Imports","Average price - USD per barrel","94.79",""
"2008M02","Croatia","Imports","Volume - thousand barrels",":",""
"2008M02","Croatia","Imports","Average price - USD per barrel",":",""
"2008M02","Italy","Imports","Volume - thousand barrels","45,903.86",""
"2008M02","Italy","Imports","Average price - USD per barrel","92.22",""
"2008M02","Cyprus","Imports","Volume - thousand barrels",":",""
"2008M02","Cyprus","Imports","Average price - USD per barrel",":",""
"2008M02","Latvia","Imports","Volume - thousand barrels",":",""
"2008M02","Latvia","Imports","Average price - USD per barrel",":",""
"2008M02","Lithuania","Imports","Volume - thousand barrels","3,872.33",""
"2008M02","Lithuania","Imports","Average price - USD per barrel","93.19",""
"2008M02","Luxembourg","Imports","Volume - thousand barrels",":",""
"2008M02","Luxembourg","Imports","Average price - USD per barrel",":",""
"2008M02","Hungary","Imports","Volume - thousand barrels","3,992.00",""
"2008M02","Hungary","Imports","Average price - USD per barrel","91.18",""
"2008M02","Malta","Imports","Volume - thousand barrels",":",""
"2008M02","Malta","Imports","Average price - USD per barrel",":",""
"2008M02","Netherlands","Imports","Volume - thousand barrels","28,800.00",""
"2008M02","Netherlands","Imports","Average price - USD per barrel","92.08",""
"2008M02","Austria","Imports","Volume - thousand barrels","4,836.50",""
"2008M02","Austria","Imports","Average price - USD per barrel","95.30",""
"2008M02","Poland","Imports","Volume - thousand barrels","11,415.66",""
"2008M02","Poland","Imports","Average price - USD per barrel","91.18",""
"2008M02","Portugal","Imports","Volume - thousand barrels","5,250.70",""
"2008M02","Portugal","Imports","Average price - USD per barrel","93.18",""
"2008M02","Romania","Imports","Volume - thousand barrels","4,623.09",""
"2008M02","Romania","Imports","Average price - USD per barrel","93.51",""
"2008M02","Slovenia","Imports","Volume - thousand barrels",":",""
"2008M02","Slovenia","Imports","Average price - USD per barrel",":",""
"2008M02","Slovakia","Imports","Volume - thousand barrels","3,470.78",""
"2008M02","Slovakia","Imports","Average price - USD per barrel","91.25",""
"2008M02","Finland","Imports","Volume - thousand barrels","7,432.36",""
"2008M02","Finland","Imports","Average price - USD per barrel","92.62",""
"2008M02","Sweden","Imports","Volume - thousand barrels","11,525.00",""
"2008M02","Sweden","Imports","Average price - USD per barrel","94.41",""
"2008M02","Norway","Imports","Volume - thousand barrels",":",""
"2008M02","Norway","Imports","Average price - USD per barrel",":",""
"2008M02","United Kingdom","Imports","Volume - thousand barrels","25,447.55",""
"2008M02","United Kingdom","Imports","Average price - USD per barrel","96.26",""
"2008M02","Montenegro","Imports","Volume - thousand barrels",":",""
"2008M02","Montenegro","Imports","Average price - USD per barrel",":",""
"2008M02","Türkiye","Imports","Volume - thousand barrels",":",""
"2008M02","Türkiye","Imports","Average price - USD per barrel",":",""
"2008M02","Moldova","Imports","Volume - thousand barrels",":",""
"2008M02","Moldova","Imports","Average price - USD per barrel",":",""
"2008M03","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2008M03","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2008M03","Belgium","Imports","Volume - thousand barrels","20,006.00",""
"2008M03","Belgium","Imports","Average price - USD per barrel","101.17",""
"2008M03","Bulgaria","Imports","Volume - thousand barrels","3,993.39",""
"2008M03","Bulgaria","Imports","Average price - USD per barrel","101.05",""
"2008M03","Czechia","Imports","Volume - thousand barrels","4,198.59",""
"2008M03","Czechia","Imports","Average price - USD per barrel","96.48",""
"2008M03","Denmark","Imports","Volume - thousand barrels","1,920.00",""
"2008M03","Denmark","Imports","Average price - USD per barrel","105.70",""
"2008M03","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","71,477.00",""
"2008M03","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","102.64",""
"2008M03","Estonia","Imports","Volume - thousand barrels",":",""
"2008M03","Estonia","Imports","Average price - USD per barrel",":",""
"2008M03","Ireland","Imports","Volume - thousand barrels","2,414.11",""
"2008M03","Ireland","Imports","Average price - USD per barrel","106.02",""
"2008M03","Greece","Imports","Volume - thousand barrels","13,499.00",""
"2008M03","Greece","Imports","Average price - USD per barrel","98.72",""
"2008M03","Spain","Imports","Volume - thousand barrels","32,110.95",""
"2008M03","Spain","Imports","Average price - USD per barrel","101.28",""
"2008M03","France","Imports","Volume - thousand barrels","45,644.92",""
"2008M03","France","Imports","Average price - USD per barrel","102.68",""
"2008M03","Croatia","Imports","Volume - thousand barrels",":",""
"2008M03","Croatia","Imports","Average price - USD per barrel",":",""
"2008M03","Italy","Imports","Volume - thousand barrels","50,423.76",""
"2008M03","Italy","Imports","Average price - USD per barrel","100.96",""
"2008M03","Cyprus","Imports","Volume - thousand barrels",":",""
"2008M03","Cyprus","Imports","Average price - USD per barrel",":",""
"2008M03","Latvia","Imports","Volume - thousand barrels",":",""
"2008M03","Latvia","Imports","Average price - USD per barrel",":",""
"2008M03","Lithuania","Imports","Volume - thousand barrels","6,962.90",""
"2008M03","Lithuania","Imports","Average price - USD per barrel","100.01",""
"2008M03","Luxembourg","Imports","Volume - thousand barrels",":",""
"2008M03","Luxembourg","Imports","Average price - USD per barrel",":",""
"2008M03","Hungary","Imports","Volume - thousand barrels","4,033.00",""
"2008M03","Hungary","Imports","Average price - USD per barrel","99.12",""
"2008M03","Malta","Imports","Volume - thousand barrels",":",""
"2008M03","Malta","Imports","Average price - USD per barrel",":",""
"2008M03","Netherlands","Imports","Volume - thousand barrels","33,798.00",""
"2008M03","Netherlands","Imports","Average price - USD per barrel","99.66",""
"2008M03","Austria","Imports","Volume - thousand barrels","4,888.10",""
"2008M03","Austria","Imports","Average price - USD per barrel","99.09",""
"2008M03","Poland","Imports","Volume - thousand barrels","15,063.64",""
"2008M03","Poland","Imports","Average price - USD per barrel","99.45",""
"2008M03","Portugal","Imports","Volume - thousand barrels","7,947.16",""
"2008M03","Portugal","Imports","Average price - USD per barrel","99.41",""
"2008M03","Romania","Imports","Volume - thousand barrels","4,963.15",""
"2008M03","Romania","Imports","Average price - USD per barrel","100.81",""
"2008M03","Slovenia","Imports","Volume - thousand barrels",":",""
"2008M03","Slovenia","Imports","Average price - USD per barrel",":",""
"2008M03","Slovakia","Imports","Volume - thousand barrels","3,779.07",""
"2008M03","Slovakia","Imports","Average price - USD per barrel","98.68",""
"2008M03","Finland","Imports","Volume - thousand barrels","9,041.20",""
"2008M03","Finland","Imports","Average price - USD per barrel","101.81",""
"2008M03","Sweden","Imports","Volume - thousand barrels","13,300.00",""
"2008M03","Sweden","Imports","Average price - USD per barrel","101.93",""
"2008M03","Norway","Imports","Volume - thousand barrels",":",""
"2008M03","Norway","Imports","Average price - USD per barrel",":",""
"2008M03","United Kingdom","Imports","Volume - thousand barrels","35,141.21",""
"2008M03","United Kingdom","Imports","Average price - USD per barrel","104.38",""
"2008M03","Montenegro","Imports","Volume - thousand barrels",":",""
"2008M03","Montenegro","Imports","Average price - USD per barrel",":",""
"2008M03","Türkiye","Imports","Volume - thousand barrels",":",""
"2008M03","Türkiye","Imports","Average price - USD per barrel",":",""
"2008M03","Moldova","Imports","Volume - thousand barrels",":",""
"2008M03","Moldova","Imports","Average price - USD per barrel",":",""
"2008M04","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2008M04","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2008M04","Belgium","Imports","Volume - thousand barrels","20,236.00",""
"2008M04","Belgium","Imports","Average price - USD per barrel","106.66",""
"2008M04","Bulgaria","Imports","Volume - thousand barrels","4,474.25",""
"2008M04","Bulgaria","Imports","Average price - USD per barrel","105.56",""
"2008M04","Czechia","Imports","Volume - thousand barrels","5,315.34",""
"2008M04","Czechia","Imports","Average price - USD per barrel","101.01",""
"2008M04","Denmark","Imports","Volume - thousand barrels","722.00",""
"2008M04","Denmark","Imports","Average price - USD per barrel","110.30",""
"2008M04","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","63,416.00",""
"2008M04","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","108.19",""
"2008M04","Estonia","Imports","Volume - thousand barrels",":",""
"2008M04","Estonia","Imports","Average price - USD per barrel",":",""
"2008M04","Ireland","Imports","Volume - thousand barrels","1,891.81",""
"2008M04","Ireland","Imports","Average price - USD per barrel","112.78",""
"2008M04","Greece","Imports","Volume - thousand barrels","11,735.00",""
"2008M04","Greece","Imports","Average price - USD per barrel","106.65",""
"2008M04","Spain","Imports","Volume - thousand barrels","36,640.49",""
"2008M04","Spain","Imports","Average price - USD per barrel","105.69",""
"2008M04","France","Imports","Volume - thousand barrels","47,545.58",""
"2008M04","France","Imports","Average price - USD per barrel","108.78",""
"2008M04","Croatia","Imports","Volume - thousand barrels",":",""
"2008M04","Croatia","Imports","Average price - USD per barrel",":",""
"2008M04","Italy","Imports","Volume - thousand barrels","48,450.05",""
"2008M04","Italy","Imports","Average price - USD per barrel","106.02",""
"2008M04","Cyprus","Imports","Volume - thousand barrels",":",""
"2008M04","Cyprus","Imports","Average price - USD per barrel",":",""
"2008M04","Latvia","Imports","Volume - thousand barrels",":",""
"2008M04","Latvia","Imports","Average price - USD per barrel",":",""
"2008M04","Lithuania","Imports","Volume - thousand barrels","5,539.00",""
"2008M04","Lithuania","Imports","Average price - USD per barrel","106.07",""
"2008M04","Luxembourg","Imports","Volume - thousand barrels",":",""
"2008M04","Luxembourg","Imports","Average price - USD per barrel",":",""
"2008M04","Hungary","Imports","Volume - thousand barrels","3,797.00",""
